NAME,LAT,LON,Sat_03Z_20260124,Sat_06Z_20260124,Sat_09Z_20260124,Sat_12Z_20260124,Sat_15Z_20260124,Sat_18Z_20260124,Sat_21Z_20260124,Sun_00Z_20260125,Sun_03Z_20260125,Sun_06Z_20260125,Sun_09Z_20260125,Sun_12Z_20260125,Sun_15Z_20260125,Sun_18Z_20260125,Sun_21Z_20260125,Mon_00Z_20260126,Mon_03Z_20260126,Mon_06Z_20260126,Mon_09Z_20260126,Mon_12Z_20260126
Blairsville,34.8759,-83.9853,"[0, 0, 0, 0, 5, 8, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 1, 0, 0, 1, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 5, 5]","[1, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 5]","[0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 5, 5, 5]","[0, 0, 0, 0, 3, 0, 0, 3, 3, 3, 1, 1, 0, 1, 1, 0, 5, 5, 0, 0]","[0, 0, 0, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 5]","[0, 0, 0, 5, 5, 6, 7, 3, 8, 3, 1, 1, 1, 6, 5, 5, 5, 5, 5, 5]","[0, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 8, 5, 5, 5, 5, 0, 5, 0]","[0, 0, 3, 3, 3, 1, 3, 3, 3, 1, 1, 3, 1, 1, 1, 0, 5, 5, 5, 5]","[0, 0, 5, 5, 5, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 5, 5, 5, 0]","[0, 0, 0, 0, 0, 6, 6, 5, 5, 5, 8, 8, 3, 3, 3, 3, 3, 12, 12, 12]","[0, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 8, 5, 5, 5, 5, 5, 3, 8, 5, 3, 3, 8, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 6, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[6, 5, 0, 5, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[0, 1, 1, 3, 1, 1, 1, 1, 3, 3, 0, 0, 1, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 6, 7, 5, 5, 3, 8, 3, 3, 3, 1, 1, 1, 1, 3, 5, 5]","[0, 0, 0, 0, 5, 6, 5, 8, 3, 3, 3, 3, 3, 1, 1, 0, 3, 3, 1, 3]","[0, 0, 0, 0, 5, 5, 5, 3, 3, 3, 3, 1, 1, 1, 5, 5, 5, 5, 5, 5]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 8, 6, 5, 5, 5, 5, 0, 0]","[0, 0, 0, 12, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 12, 5, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 5, 5, 8, 3, 3, 3, 8, 5, 5, 12, 5, 5, 5]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 1, 3, 3, 3, 12, 12]","[0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 6, 6, 3, 3, 3, 3, 1, 1, 1, 1, 3, 12, 5, 5, 5]","[0, 0, 0, 5, 5, 5, 3, 3, 3, 3, 1, 1, 1, 1, 6, 5, 5, 5, 5, 0]","[0, 0, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 8, 5, 0, 0, 0, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 7, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 8, 3, 3, 3, 3, 3, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 6, 3, 3, 3, 3, 3, 1, 1, 1, 1, 3, 5, 0, 0, 0]","[0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 12, 5, 5, 5, 5]","[0, 0, 8, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 5, 5, 5, 5, 8, 5, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3, 3]","[0, 0, 0, 0, 1, 3, 3, 3, 3, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 6, 5, 5, 5, 5, 5, 5]","[5, 8, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 12, 5, 5, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 1, 3, 5, 5, 5, 5]","[0, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 5, 5, 5]","[5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 1, 1, 1, 0, 1, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 5, 5, 8, 3, 3, 3, 3, 1, 1, 1, 1, 1, 5, 5, 5]","[0, 0, 5, 5, 0, 5, 5, 8, 3, 3, 5, 1, 1, 1, 0, 1, 3, 12, 12, 5]","[0, 0, 5, 5, 5, 6, 6, 5, 5, 5, 3, 3, 3, 1, 1, 3, 12, 5, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 5, 8, 8, 8, 5, 5, 6, 0, 8, 3, 3, 3, 3]","[0, 5, 0, 1, 3, 3, 3, 3, 3, 1, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 3, 3, 3, 3, 1, 1, 1, 0, 1, 12, 5, 5]","[0, 0, 0, 0, 5, 6, 6, 8, 5, 5, 5, 5, 5, 1, 6, 8, 5, 3, 5, 12]"
Ellijay,34.6948,-84.4821,"[0, 0, 0, 5, 6, 3, 3, 3, 3, 3, 1, 1, 3, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 1, 1, 1, 1, 1, 0, 5, 5, 5, 5, 5]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 12, 5]","[0, 0, 0, 0, 1, 1, 1, 3, 3, 12, 1, 1, 1, 1, 1, 1, 1, 5, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 1, 1, 1, 1, 0, 1, 5, 5, 5, 0]","[0, 0, 0, 3, 5, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 12, 5, 5, 5]","[0, 0, 0, 0, 5, 6, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 5, 5, 0]","[0, 0, 0, 5, 6, 1, 3, 3, 3, 3, 3, 3, 3, 7, 6, 5, 5, 5, 5, 5]","[0, 5, 5, 6, 3, 3, 3, 3, 3, 3, 1, 3, 3, 6, 5, 5, 5, 5, 5, 0]","[0, 0, 3, 3, 3, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 12, 12, 5, 5, 5]","[0, 0, 3, 5, 7, 1, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 6, 5, 5, 8, 3, 3, 1, 1, 1, 3, 3, 12, 12, 12]","[0, 5, 6, 6, 1, 1, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 3, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 6, 1, 1, 1, 3, 3, 12, 1, 1, 1, 1, 1, 1, 1, 1, 12]","[6, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 5, 6, 12, 5, 5, 5, 5, 5, 0]","[0, 0, 0, 0, 6, 7, 5, 5, 3, 3, 3, 1, 1, 1, 1, 3, 3, 3, 5, 12]","[0, 0, 0, 0, 5, 6, 5, 3, 3, 3, 3, 3, 1, 1, 0, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 5, 6, 6, 3, 3, 3, 3, 3, 1, 7, 6, 5, 5, 5, 5, 12]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 5, 5, 5, 5, 5, 5, 0]","[0, 0, 0, 0, 6, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 12, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 5, 5, 12, 5, 5, 5]","[0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 1, 1, 1, 3, 3, 3, 12, 12]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 6, 6, 3, 3, 3, 3, 1, 1, 1, 1, 3, 3, 5, 5, 5]","[0, 0, 0, 6, 5, 8, 3, 3, 3, 3, 1, 1, 1, 0, 1, 5, 5, 5, 5, 5]","[0, 0, 5, 5, 3, 1, 1, 3, 3, 3, 3, 3, 3, 5, 5, 5, 0, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 6, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 0]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 6, 12, 5, 5, 5, 5]","[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 5, 5, 5]","[0, 0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 12, 5]","[0, 5, 5, 5, 8, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 3]","[0, 0, 0, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 8, 5, 5, 5, 5, 5, 5]","[5, 8, 3, 5, 5, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 5, 5, 5, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 8, 3, 3, 3, 3, 3, 1, 1, 3, 5, 5, 5, 5]","[0, 1, 3, 1, 1, 3, 3, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 5, 5, 5]","[5, 0, 5, 5, 5, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 12, 5, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 5, 3, 3, 3, 3, 3, 1, 1, 1, 1, 12, 5, 5]","[0, 0, 5, 5, 5, 5, 5, 3, 3, 3, 5, 1, 1, 1, 0, 1, 12, 12, 12, 12]","[0, 0, 5, 5, 5, 6, 6, 5, 5, 3, 3, 3, 3, 1, 1, 3, 12, 5, 5, 5]","[0, 0, 0, 5, 5, 6, 5, 5, 3, 3, 3, 5, 8, 1, 0, 3, 3, 3, 3, 3]","[0, 6, 1, 1, 3, 3, 3, 3, 1, 1, 1, 3, 5, 5, 5, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 5, 5, 5, 3, 3, 3, 3, 3, 1, 1, 1, 3, 12, 12, 5, 5]","[0, 0, 0, 0, 6, 6, 1, 1, 5, 5, 5, 3, 5, 1, 7, 3, 3, 3, 12, 12]"
Rome,34.2562,-85.1687,"[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 5, 5, 5, 5, 0]","[0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 5, 5]","[0, 0, 0, 0, 0, 0, 1, 3, 1, 1, 1, 1, 1, 1, 1, 1, 1, 5, 5, 0]","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 3, 3, 3, 1, 3, 3, 3, 3, 3, 1, 1, 0, 0, 0, 0, 5, 0]","[0, 0, 0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 3, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 6, 0, 0, 0, 0]","[0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 0, 0, 0, 0]","[0, 0, 3, 3, 3, 1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 3, 5, 5, 0]","[0, 3, 0, 3, 3, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 8, 5, 8, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 5]","[0, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 0]","[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5, 0]","[0, 0, 0, 3, 3, 1, 1, 1, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1, 5]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0]","[1, 0, 0, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 3, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 3, 3, 12]","[0, 0, 0, 0, 5, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 8, 0, 1, 3, 3, 3, 3, 3, 1, 1, 1, 6, 5, 0, 0, 5]","[0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 6, 6, 0, 5, 5, 0, 0]","[0, 0, 0, 0, 3, 1, 0, 1, 3, 3, 1, 1, 1, 1, 1, 1, 0, 0, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 0, 5]","[0, 0, 0, 5, 5, 5, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 0]","[0, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 3, 5, 5, 0]","[0, 0, 0, 5, 6, 1, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 5, 5, 5, 5]","[0, 0, 3, 3, 3, 1, 1, 3, 3, 3, 3, 3, 3, 6, 0, 0, 3, 3, 8, 5]","[0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 5]","[0, 0, 0, 0, 0, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 0, 5, 0]","[5, 5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 5, 5, 6, 0, 5, 12, 0, 5, 5]","[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 8, 5, 0, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 8, 3, 3, 3, 3, 3, 5, 5, 12, 5]","[0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3, 3]","[0, 0, 1, 1, 1, 1, 1, 3, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 6, 6, 0, 0, 0, 0, 0]","[3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 0, 0, 0, 0, 5]","[0, 0, 0, 5, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5]","[1, 1, 3, 3, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 5, 5, 5, 5]","[6, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 5, 5, 0, 0]","[0, 0, 0, 0, 5, 5, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 6, 5, 5]","[0, 0, 0, 0, 5, 8, 3, 3, 3, 3, 3, 3, 3, 1, 0, 1, 1, 12, 12, 12]","[0, 0, 0, 5, 5, 6, 6, 5, 3, 3, 3, 3, 3, 1, 1, 1, 1, 12, 0, 5]","[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 3, 6, 0, 1, 3, 3, 3, 3]","[0, 0, 0, 3, 1, 1, 3, 3, 3, 3, 1, 1, 5, 5, 5, 5, 5, 0, 0, 0]","[0, 0, 0, 0, 5, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 5]","[0, 0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5]"
Canton,34.2368,-84.4908,"[0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 6, 5, 5, 5, 5, 5]","[0, 0, 1, 0, 0, 1, 1, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 0, 1, 0, 0, 1, 1, 1, 1, 5]","[0, 0, 0, 0, 12, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 5, 5, 0]","[0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 0, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 5, 5, 5, 0, 6, 5, 8, 5, 5, 5]","[0, 0, 0, 0, 0, 6, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 6, 6, 6, 6, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 1, 0, 1, 3, 3, 3, 3, 3, 3, 1, 1, 5, 5, 0, 0, 5]","[0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 5, 5, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 5, 5, 0]","[0, 0, 0, 0, 0, 7, 6, 8, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 12]","[0, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 1]","[0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5, 5, 5, 5, 5]","[0, 0, 0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 1, 1]","[0, 0, 0, 0, 0, 0, 0, 1, 3, 3, 3, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 1, 1, 1, 1, 3, 3, 3, 1, 0, 0, 0, 0, 0, 5, 5, 0, 0]","[0, 0, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 5]","[0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3]","[0, 0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 12, 5]","[0, 0, 5, 5, 5, 5, 5, 5, 3, 3, 3, 3, 3, 3, 6, 5, 5, 5, 0, 0]","[0, 0, 1, 0, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 0, 0, 5, 5]","[0, 0, 0, 5, 6, 5, 5, 5, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 5, 5]","[0, 0, 0, 5, 5, 5, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0]","[0, 0, 0, 5, 6, 5, 5, 5, 5, 5, 5, 5, 5, 0, 0, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 0, 0, 0, 5]","[0, 0, 0, 0, 5, 3, 3, 3, 3, 3, 3, 3, 1, 0, 0, 0, 5, 5, 0, 0]","[0, 0, 1, 7, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 0, 0, 3, 3, 8, 5]","[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0]","[0, 0, 0, 0, 0, 6, 5, 8, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]","[0, 0, 0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 5, 0, 0]","[0, 5, 5, 5, 5, 5, 5, 5, 5, 8, 3, 3, 8, 5, 5, 5, 0, 0, 5, 12]","[0, 0, 0, 0, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 3, 5, 5, 5]","[0, 0, 0, 0, 0, 0, 5, 5, 5, 8, 3, 3, 3, 3, 3, 3, 3, 5, 12, 5]","[0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 3, 3]","[0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 0, 1, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 6, 0, 5, 5, 0, 0]","[0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 0, 0, 5, 5, 5]","[0, 0, 0, 5, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 5]","[1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 1, 3, 0, 0, 1, 1, 1, 5, 5, 5]","[0, 0, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 1, 1, 1, 5, 5, 5, 5]","[0, 0, 0, 0, 0, 5, 8, 3, 3, 3, 3, 3, 3, 1, 1, 1, 1, 1, 5, 5]","[0, 0, 5, 0, 5, 6, 3, 3, 3, 3, 3, 3, 3, 3, 1, 0, 3, 3, 12, 12]","[0, 0, 5, 0, 0, 0, 6, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 12, 5, 5]","[0, 0, 0, 0, 1, 1, 3, 3, 3, 3, 3, 3, 3, 1, 0, 3, 3, 3, 3, 3]","[0, 0, 0, 1, 3, 3, 3, 3, 3, 3, 3, 1, 5, 5, 5, 5, 5, 5, 5, 0]","[0, 0, 0, 0, 5, 8, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 12, 0, 5]","[0, 0, 0, 0, 0, 1, 1, 3, 3, 3, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3]"
